,CUSTOMER_SK,NumProducts,DistinctProducts,Revenue,TotalNoOfVisits,Recency,AvgSpend,CITY_NM,CUSTOMER_TYPE_CD,ckm$cluster
1858,40043718,267,161,1019.8699,58,134,17.58396379,HALIFAX,A,3
1859,20808016,665,214,1019.78998,85,135,11.99752918,HALIFAX,A,5
1860,62345586,265,187,1019.35992,28,2,36.40571143,HALIFAX,A,6
1861,62370185,258,147,1018.69987,26,3,39.18076423,HALIFAX,A,6
1862,52516769,373,204,1018.3699,47,135,21.66744468,HALIFAX,A,3
1863,63907638,260,116,1018.28999,30,1,33.94299967,TORONTO,A,6
1864,21607182,342,220,1018.20993,14,137,72.72928071,HALIFAX,A,3
1865,58889741,262,165,1017.84972,14,2,72.70355143,HALIFAX,A,6
1866,39831006,293,183,1017.72995,29,143,35.09413621,NORTH RIVE,A,3
1867,60852470,258,112,1016.52993,37,1,27.47378189,WINDSOR,A,6
1868,40166558,245,140,1016.5098,20,134,50.82549,HALIFAX,A,3
1869,34418792,315,136,1016.4999,16,144,63.53124375,QUISPAMSIS,A,3
1870,22210790,258,142,1016.45979,19,137,53.49788368,HALIFAX,A,3
1871,59590398,374,165,1015.95994,19,3,53.47157579,HALIFAX,A,6
1872,50949492,214,147,1015.49997,17,154,59.73529235,HALIFAX,A,3
1873,59028663,259,127,1015.49978,25,6,40.6199912,HALIFAX,A,6
1874,21619749,490,216,1014.65993,98,135,10.35367276,HALIFAX,A,5
1875,27700317,292,179,1014.57993,21,135,48.31333,BARRIE,A,3
1876,40122871,223,123,1014.4397,16,143,63.40248125,HALIFAX,A,3
1877,22340710,321,187,1014.33984,31,152,32.72064,HALIFAX,A,3
1878,59463367,259,148,1014.10991,11,11,92.19181,HALIFAX,A,6
1879,33453064,252,177,1013.34992,19,136,53.33420632,HALIFAX,A,3
1880,22749697,332,210,1013.26985,28,135,36.18820893,HALIFAX,A,3
1881,21429392,269,193,1013.10987,21,141,48.24332714,HERRING CO,A,3
1882,40149644,369,178,1012.90995,8,140,126.6137438,HALIFAX,A,1
1883,64447919,314,146,1012.70988,39,7,25.96692,DARTMOUTH,A,6
1884,39744872,340,204,1012.55991,28,5,36.16285393,DARTMOUTH,A,6
1885,39624653,256,66,1012.1098,17,139,59.53587059,NEPEAN,A,3
1886,59566475,330,74,1011.79999,32,3,31.61874969,HALIFAX,A,6
1887,64011212,240,101,1011.67987,112,1,9.032855982,HALIFAX,A,5
1888,22352104,270,160,1011.6698,12,137,84.30581667,HALIFAX,A,1
1889,61820374,425,200,1010.93988,77,4,13.12908935,HALIFAX,A,5
1890,58588567,287,143,1010.90983,48,5,21.06062146,HALIFAX,A,6
1891,25773548,287,146,1010.85992,29,137,34.85723862,HALIFAX,A,3
1892,61544740,288,203,1010.56994,33,3,30.62333152,HALIFAX,A,6
1893,34336099,481,192,1010.43975,40,134,25.26099375,HALIFAX,A,3
1894,64649872,299,221,1010.34988,18,2,56.13054889,HALIFAX,A,6
1895,60618051,298,184,1009.90993,61,20,16.55590049,PARADISE,A,6
1896,23591639,259,127,1009.87994,25,136,40.3951976,TRURO,A,3
1897,58910837,377,256,1009.72,76,2,13.28578947,HALIFAX,A,5
1898,42473293,257,133,1009.70996,16,134,63.1068725,HD ST MARG,A,3
1899,59503597,293,116,1009.48981,26,1,38.82653115,HALIFAX,A,6
1900,39627949,300,181,1008.97989,25,137,40.3591956,HALIFAX,A,3
1901,52239056,285,102,1008.76988,38,136,26.54657579,,A,3
1902,59600431,457,210,1008.68986,173,1,5.830577225,TIMBERLEA,A,5
1903,62668866,298,98,1008.54991,33,4,30.56211848,,A,6
1904,41527422,295,174,1007.37989,8,180,125.9224863,MILTON HIG,A,1
1905,37705959,311,208,1007.34988,41,136,24.56950927,HALIFAX,A,3
1906,59506849,300,101,1006.74989,85,1,11.84411635,HALIFAX,A,6
1907,61753871,326,150,1005.67992,17,21,59.15764235,KENTVILLE,A,6
1908,21581710,269,145,1005.26981,29,3,34.66447621,HALIFAX,A,6
1909,58876767,291,219,1004.06989,19,1,52.84578368,HALIFAX,A,6
1910,36876486,364,216,1003.91991,11,166,91.26544636,HALIFAX,A,1
1911,59618361,325,204,1003.35999,48,3,20.90333313,HALIFAX,A,6
1912,39655335,341,234,1003.26995,10,168,100.326995,NEW ROSS,A,1
1913,21581082,351,207,1002.93994,31,4,32.35290129,CORNWALL,A,6
1914,41514700,457,243,1002.88998,164,134,6.115182804,TIMBERLEA,A,5
1915,22996787,493,183,1002.3099,41,134,24.44658293,HALIFAX,A,3
1916,34455867,261,155,1002.26985,31,134,32.33128548,HALIFAX,A,3
1917,59037984,348,190,1001.70988,61,1,16.42147344,HALIFAX,A,6
1918,64886370,219,125,1001.57954,19,4,52.71471263,HALIFAX,A,6
1919,41542837,267,147,1000.6099,64,135,15.63452969,PORT MORIE,A,3
1920,65906590,225,100,1000.53972,25,1,40.0215888,HALIFAX,A,6
1921,60636119,317,119,1000.43997,68,1,14.7123525,HALIFAX,A,6
1922,28331629,275,109,1000.22996,20,137,50.011498,HALIFAX,A,3
1923,51277977,265,149,999.84997,13,134,76.91153615,HALIFAX,A,3
1924,22524564,375,163,999.54998,57,135,17.53596456,HALIFAX,A,3
1925,59970696,312,182,998.98974,42,3,23.78547,HALIFAX,A,6
1926,23742910,302,188,998.70989,22,135,45.39590409,HALIFAX,A,3
1927,61861648,382,211,998.41996,18,2,55.46777556,SHELBURNE,A,6
1928,39357824,321,179,998.34992,28,138,35.65535429,HALIFAX,A,3
1929,52611959,296,182,998.14988,10,150,99.814988,,A,1
1930,51916348,283,178,998.08996,23,150,43.39521565,NEPEAN,A,3
1931,59920628,266,152,997.84989,51,3,19.56568412,HALIFAX,A,6
1932,21027554,458,249,997.33002,31,134,32.17193613,HALIFAX,A,3
1933,59499107,349,205,997.32996,15,3,66.488664,HALIFAX,A,6
1934,53102081,252,166,997.07978,50,149,19.9415956,HALIFAX,A,3
1935,59341088,290,98,996.78974,54,3,18.45906926,HALIFAX,A,6
1936,58910820,372,181,996.71999,13,11,76.67076846,HALIFAX,A,6
1937,24540727,264,153,996.08981,15,146,66.40598733,HALIFAX,A,3
1938,28300200,370,188,995.86992,66,134,15.08893818,HALIFAX,A,3
1939,59788166,381,172,995.45988,26,3,38.28691846,HALIFAX,A,6
1940,37448906,353,119,995.37001,17,140,58.55117706,HALIFAX,A,3
1941,39357693,289,190,994.82,13,148,76.52461538,HALIFAX,A,3
1942,20656623,215,152,994.36979,22,134,45.19862682,HALIFAX,A,3
1943,22249803,261,116,993.86983,9,136,110.4299811,HALIFAX,A,1
1944,40043851,255,175,993.56986,25,137,39.7427944,BEAVERLODG,A,3
1945,58469885,358,178,993.19974,25,4,39.7279896,HALIFAX,A,6
1946,35113264,258,151,992.5999,83,3,11.95903494,HALIFAX,A,6
1947,50264728,260,185,992.02989,18,134,55.11277167,SURREY,A,3
1948,59012100,246,125,991.53979,23,5,43.11042565,HALIFAX,A,6
1949,22114405,372,156,991.43994,20,137,49.571997,HALIFAX,A,3
1950,62312906,254,114,990.86994,13,6,76.22076462,HALIFAX,A,6
1951,34498518,281,162,990.75989,19,140,52.14525737,HALIFAX,A,3
1952,62458224,306,97,990.50977,43,3,23.03511093,FALL RIVER,A,6
1953,22316671,354,155,989.89994,16,136,61.86874625,HALIFAX,A,3
1954,61829901,289,191,989.71988,9,12,109.9688756,HALIFAX,A,1
1955,58644654,291,164,989.0299,25,3,39.561196,HALIFAX,A,6
1956,28211350,300,195,988.94994,11,142,89.90454,ANTIGONISH,A,1
1957,60557079,279,217,988.90987,40,1,24.72274675,TRURO,A,6
1958,59501308,255,139,988.88986,29,5,34.09965034,HALIFAX,A,6
1959,22114190,305,142,988.8799,24,136,41.20332917,HALIFAX,A,3
1960,40174207,319,180,988.72998,18,140,54.92944333,GLOUCESTER,A,3
1961,22208962,348,145,988.49992,34,137,29.07352706,HALIFAX,A,3
1962,53467052,390,166,988.07003,24,135,41.16958458,HALIFAX,A,3
1963,58338188,243,170,988.04987,10,32,98.804987,HALIFAX,A,1
1964,52997281,354,228,987.8799,25,136,39.515196,HALIFAX,A,3
1965,51637013,265,166,987.55981,18,136,54.86443389,SHELBURNE,A,3
1966,60820887,234,105,987.18964,9,5,109.6877378,WILLIAMSWO,A,1
1967,37611322,344,109,987.10998,69,134,14.30594174,HALIFAX,A,3
1968,61802640,240,87,987.03983,19,12,51.94946474,HALIFAX,A,6
1969,22187479,266,165,986.69993,12,135,82.22499417,HALIFAX,A,1
1970,60026247,507,158,986.33991,67,5,14.72149119,HALIFAX,A,6
1971,46670850,256,122,985.87983,38,136,25.94420605,,A,3
1972,60368658,313,205,985.85993,30,2,32.86199767,DARTMOUTH,A,6
1973,41536377,334,183,985.62993,13,136,75.81768692,HALIFAX,A,3
1974,21573394,318,133,985.46981,35,136,28.15628029,HALIFAX,A,3
1975,59618370,272,94,985.44992,28,6,35.19464,HALIFAX,A,6
1976,21451518,259,153,985.44988,23,141,42.84564696,HALIFAX,A,3
1977,21635148,237,184,985.05988,17,158,57.94469882,HALIFAX,A,3
1978,59725564,285,93,984.7799,61,3,16.14393279,HD ST MARG,A,6
1979,36875701,305,184,984.66995,36,135,27.35194306,HALIFAX,A,3
1980,46670555,264,116,984.19994,56,139,17.57499893,,A,3
1981,61883630,327,58,984.19961,21,7,46.8666481,HALIFAX,A,6
1982,20906291,319,203,983.99,43,136,22.88348837,HALIFAX,A,3
1983,62392839,298,149,983.31998,30,4,32.77733267,WESTVILLE,A,6
1984,59085120,300,171,983.19996,13,15,75.63076615,HALIFAX,A,6
1985,58607435,372,208,983.16992,109,4,9.019907522,HALIFAX,A,5
1986,40165591,279,157,982.94985,30,139,32.764995,HALIFAX,A,3
1987,60808616,239,191,982.81991,12,4,81.90165917,HALIFAX,A,6
1988,62329146,301,193,982.34994,18,5,54.57499667,HALIFAX,A,6
1989,21284858,270,187,982.06996,9,139,109.1188844,HALIFAX,A,1
1990,37126405,218,125,980.52987,20,137,49.0264935,HAMMONDS P,A,3
1991,64040173,275,181,980.3999,24,23,40.84999583,HALIFAX,A,6
1992,51920760,353,177,979.92997,18,142,54.44055389,HALIFAX,A,3
1993,58650524,415,199,979.75992,36,3,27.21555333,HALIFAX,A,6
1994,40172926,353,205,979.10994,34,157,28.79735118,HALIFAX,A,3
1995,34935923,323,106,979.09991,132,135,7.41742356,LOWER SACK,A,5
1996,22904255,291,130,979.02995,38,134,25.76394605,HALIFAX,A,3
1997,36394799,243,124,979.02982,20,139,48.951491,KENTVILLE,A,3
1998,53630081,305,163,978.7299,12,168,81.560825,,A,3
1999,40180541,278,146,977.99989,28,136,34.9285675,NORTH VANC,A,3
2000,53545926,242,160,977.87981,28,137,34.92427893,,A,3
