,ITEM_SK,TotalRevenue,TransactionCount,CustomerCount,AvgPrice,Category,Department,ItemDesc,pkm$cluster
1602,11746209,1584.46994,319,187,4.290188626,Milk Produc,Dairy,Scotsbrn C,3
1603,12841036,1584.23982,266,150,5.324285423,Alternative,Grocery,G2 Grape 5,3
1604,12903212,1583.60991,596,273,1.291834239,Organic Pro,Produce,Lemons Lar,5
1605,12932331,1583.47988,437,212,3.048497201,Beef,Meat,SterlSil C,5
1606,11618297,1583.41,484,200,3.246804979,Bagel,Instore Bake,Bagels Ass,5
1607,12860010,1583.09,336,184,4.650714286,Yogurt,Dairy,DanonAct Y,3
1608,12192939,1583.00996,441,145,3.280502263,Bread Produ,Commercial B,GldnBkry P,5
1609,12773833,1582.97999,481,209,3.100215271,Pastries,Instore Bake,PrimPstr C,5
1610,14878470,1582.12997,384,236,3.738372363,Dairy Chees,Dairy,Kraft Sing,5
1611,11660987,1581.19,561,350,2.253244207,Tomatoes,Produce,Grape Toma,5
1612,12510338,1580.45996,249,160,6.292177339,Household O,Grocery,Comp Bags ,3
1613,15059659,1580.29993,375,156,3.585552527,Yogurt,Dairy,Liberte Ex,5
1614,11694843,1580.25993,377,167,3.932559961,Refrigerate,Produce,Arthur's G,5
1615,12782857,1579.94969,186,119,8.333063011,Oil,Grocery,Bertolli O,4
1616,11697153,1579.75866,160,84,9.692811375,Organic &Na,Grocery,JustUs Reb,4
1617,11749578,1579.48997,412,99,3.36006486,Bread Produ,Commercial B,Snair Slic,5
1618,14345340,1578.97,485,183,3.215505155,Breads,Instore Bake,Artisan Br,5
1619,11843609,1576.86998,325,184,4.745588204,Frozen Ice ,Frozen Groce,Scotsbrn I,3
1620,14355018,1574.04,485,153,3.179628866,Sandwich / ,Home Meal Re,Multigrain,5
1621,11658016,1573.21996,276,137,5.477426953,Cereal,Grocery,GenMills O,3
1622,11682299,1571.99995,391,220,3.717257895,Processed,Meat,Olymel Wie,5
1623,11673336,1570.44992,267,121,5.622255489,Frozen Ice ,Frozen Groce,HaagnDaz I,3
1624,12185944,1569.99843,158,70,6.943628685,Services - ,Services,Corporate ,4
1625,15268603,1567.96999,1289,427,1.028443237,Alternative,Grocery,Nestea Ice,5
1626,14543014,1567.64995,272,130,5.570904498,Frozen Pizz,Frozen Groce,Delisso Pz,3
1627,12727742,1566.68997,189,78,8.209999921,Bulk Food,Bulk,Comp Cashe,4
1628,14856670,1566.13987,248,163,6.036894899,Dairy Chees,Dairy,CrackBar O,3
1629,11752646,1565.66985,373,212,3.082949629,Horticultur,Floral,English Iv,5
1630,13789511,1565.38997,303,121,5.133741672,Cooking Veg,Produce,Salad BLT ,3
1631,11731806,1564.69924,193,106,8.081343238,Fin-Fish Fr,Seafood,Fresh Cod ,4
1632,11972272,1564.03989,328,143,4.67320093,Other Fruit,Produce,Sliced Str,3
1633,11706367,1563.68999,331,188,4.685397779,Spreads And,Grocery,Comp Smoot,3
1634,11682242,1563.26997,311,147,4.761064476,Frozen Pizz,Frozen Groce,McCain Int,3
1635,11743089,1563.1,639,169,2.343642072,Sandwich / ,Home Meal Re,Tuna Sandw,5
1636,11670858,1562.76984,334,175,2.165564499,Canned and ,Grocery,Clvrlf Pre,5
1637,11666765,1562.33999,362,241,4.235791892,Spreads And,Grocery,Smuckers J,3
1638,15253127,1561.62998,391,185,3.74267688,Soft Drinks,Grocery,Pepsi,5
1639,15165119,1560.15984,190,124,7.906771539,Laundry,Grocery,Tide Liq 2,4
1640,15092874,1560.07882,174,65,8.678614195,Cooked Meal,Home Meal Re,Pork Side ,4
1641,12932703,1559.92845,169,94,9.112002781,Beef,Meat,SterlSil T,4
1642,12802561,1558.67996,311,150,4.730428675,Dairy Chees,Dairy,CrackBar S,3
1643,14964172,1558.59984,158,60,9.468860269,Hot Beverag,Grocery,Tim Horton,4
1644,11677612,1558.33999,315,148,4.758042317,Pickles-Ant,Deli,Yucatan Gu,3
1645,12514048,1558.12995,242,128,6.32147374,Pet,Grocery,Comp Cat L,3
1646,11624196,1557.64997,315,134,4.912898041,Other Fruit,Produce,Kiwi Fruit,3
1647,14206602,1557.33985,242,121,6.130041203,Water,Grocery,SanPellg S,3
1648,11639813,1556.46997,640,241,2.117688671,Water,Grocery,Glaceau Wa,5
1649,14995704,1556.37995,358,208,4.147936464,Internation,Grocery,OldElPas D,3
1650,12822423,1556.20999,448,204,3.343609239,Chips,Grocery,Ruffles Ch,5
1651,14543040,1555.98997,292,142,5.14851719,Frozen Pizz,Frozen Groce,Delissio G,3
1652,12519833,1555.95998,308,178,4.791042321,Household O,Grocery,Comp Bags ,3
1653,14424686,1555.50996,342,194,4.163021404,Paper,Grocery,Cashmere U,3
1654,13902664,1555.48,399,170,3.870653266,Paper,Grocery,Signal Bat,5
1655,13798007,1554.44997,424,213,3.151391493,Yogurt,Dairy,Iogo Yog 0,5
1656,11742185,1554.31999,1510,835,1.05767282,Garlic Onio,Produce,Onions Yel,5
1657,14079629,1554.16997,482,255,3.034045631,Bread Produ,Commercial B,Comp Hambu,5
1658,15673360,1553.77882,165,84,9.083508333,Chicken,Meat,Sens Chick,4
1659,11698825,1553.76966,294,104,3.808865732,Beef,Meat,Marrow Sou,5
1660,11682251,1552.74998,322,177,4.576343727,Frozen Pizz,Frozen Groce,McCain Int,3
1661,11666144,1552.56995,292,211,5.13914375,Oil,Grocery,Pam Cookwa,3
1662,11660684,1551.62999,415,238,3.423285133,Pasta,Grocery,Classico S,5
1663,11610013,1550.88997,304,107,4.759339901,Cooked Meal,Home Meal Re,Vegetable ,3
1664,11615343,1550.83999,407,272,3.589497938,Household O,Grocery,Alcan Alum,5
1665,11753859,1549.97998,682,276,2.042254888,Soft Drinks,Grocery,Seven Up 2,5
1666,13789462,1548.49999,339,135,4.55309733,Cooking Veg,Produce,Salad Baby,3
1667,11642926,1548.47993,542,226,1.751334548,Baking,Grocery,Carntion E,5
1668,11656146,1547.41,403,287,3.736940299,Salad Dress,Grocery,Kraft Mira,5
1669,14198816,1546.83998,296,160,5.14753375,Frozen Ice ,Frozen Groce,Popsicle O,3
1670,11604659,1545.4299,466,241,2.871839773,Organic Pro,Produce,Cucumbers ,5
1671,14345319,1543.57,522,151,2.911017274,Breads,Instore Bake,Artisan Br,5
1672,11907216,1540.95996,497,277,2.724784246,Frozen Vege,Frozen Groce,Comp Bruss,5
1673,15168533,1540.74942,183,112,8.071518101,Paper,Grocery,Charmin T/,4
1674,11606786,1540.42997,449,236,3.24769715,Deli Cheese,Deli,Danesbrg C,5
1675,15539172,1540.13996,462,248,3.040461744,Bread Produ,Commercial B,Villagio T,5
1676,11922708,1539.41,425,151,3.571929412,Pickles-Ant,Deli,Comp Dip B,5
1677,12804164,1538.43993,301,153,4.77170585,Cereal,Grocery,Kellogg Co,3
1678,12847369,1538.00995,734,302,1.503841066,Fruit And D,Grocery,Comp Jce A,5
1679,12787781,1536.93931,178,109,8.626775819,Oil,Grocery,Sensatns O,4
1680,11659750,1536.54999,454,202,3.071732886,Bread Produ,Commercial B,Dempster G,5
1681,15539171,1536.22998,483,275,3.005990329,Bread Produ,Commercial B,Villagio B,5
1682,11841159,1536.1,638,372,2.260643642,Salted Snac,Grocery,Comp Poppi,5
1683,11741130,1536.09989,266,165,5.868773525,Other Fruit,Produce,Green Seed,3
1684,14376834,1535.17,463,220,3.223947939,Tomatoes,Produce,Tomato Del,5
1685,15258980,1534.63993,251,175,5.898645279,Paper,Grocery,SpongTwl U,3
1686,11744090,1532.34999,363,162,4.028925613,Pastry Coun,Pastry,McFadgen G,3
1687,15202735,1531.95999,478,187,3.144466517,Cooking Veg,Produce,Broccoli/C,5
1688,14935373,1531.75,416,179,3.648293269,Pastries,Instore Bake,Turnover S,5
1689,12875620,1530.95996,357,204,4.227712367,Deli Cheese,Deli,Anco Gouda,3
1690,14273893,1530.90995,295,150,5.005118568,Processed,Meat,Sensatns B,3
1691,11731740,1530.82997,363,113,3.862470131,Organic And,Dairy,Silk Bever,5
1692,15067901,1530.36987,303,131,4.426347502,Yogurt,Dairy,DanonOks C,3
1693,11697424,1529.99847,153,88,9.820251618,Boxed Seafo,Seafood,Janes Hadd,4
1694,11658161,1529.86,440,220,3.224954545,Chips,Grocery,Tostitos H,5
1695,15165012,1528.71945,183,107,8.219805847,Paper,Grocery,Charmin Ul,4
1696,11746241,1527.91994,601,311,2.347176669,Milk Produc,Dairy,Farmers Bu,5
1697,14280757,1527.37996,382,165,3.216980772,NPF,Grocery,Kelloggs V,5
1698,13902633,1523.83992,271,163,5.365448862,Paper,Grocery,Comp Facia,3
1699,11675081,1522.84995,427,212,3.0958938,Yogurt,Dairy,YoplaitS Y,5
1700,14267300,1522.42997,162,81,9.279434074,Processed,Meat,Comp Sausa,4
1701,14935377,1519.74,431,183,3.48974359,Pastries,Instore Bake,Turnover B,5
1702,12741363,1519.62976,259,97,3.720380322,Frozen Orga,Frozen Groce,AmysKitc B,5
1703,14363228,1518.6398,369,139,3.250546378,Deli Cheese,Deli,Cheese Cur,5
1704,12787582,1518.11965,213,114,6.223567336,Fin Fish Fr,Seafood,CompBal Wl,3
1705,11753856,1517.04996,457,133,2.069582215,Soft Drinks,Grocery,Pepsi Diet,5
1706,14345015,1516.66966,245,98,5.406080992,Organic &Na,Grocery,Zico Origi,3
1707,13870744,1515.62865,161,92,9.227507329,Beef,Meat,S/S Sirloi,4
1708,14570358,1515.58996,248,166,5.944142976,Dairy Chees,Dairy,CrackBar C,3
1709,11837700,1515.14,782,346,1.927612323,Butter And ,Dairy,Comp 68% V,5
1710,15600788,1514.98937,183,72,7.710324962,Chicken,Meat,Prime Chck,4
1711,12936586,1514.31997,350,170,3.963750321,Cookies,Grocery,Christie O,3
1712,11666096,1514.22957,170,101,8.5018704,Oil,Grocery,Bertolli O,4
1713,12184448,1513.48986,229,108,6.270698417,Pet,Grocery,Arm&Hamm C,3
1714,12932788,1513.44852,166,94,8.9665575,Beef,Meat,S/S Top Si,4
1715,14861197,1513.42967,237,93,5.626412806,Organic And,Dairy,Liberte 2%,3
1716,11741923,1512.12998,417,235,3.344428327,Cooking Veg,Produce,Cauliflowe,5
1717,14963146,1511.19998,343,161,4.117845988,Pickles-Ant,Deli,SumFresh S,3
1718,14856709,1510.84996,262,160,5.617232886,Dairy Chees,Dairy,CrackBar C,3
1719,14565143,1510.57998,394,172,3.604856161,Organic And,Dairy,BlueDiam A,5
1720,12859953,1509.77996,255,129,5.80309798,Yogurt,Dairy,YoplaitS Y,3
1721,14079630,1509.58992,452,256,2.99248755,Bread Produ,Commercial B,Comp Hot D,5
1722,11753052,1509.51982,392,157,2.924606744,Other Froze,Frozen Groce,Bagged Ice,5
1723,11702661,1508.82953,190,122,7.322987566,Beef,Meat,Sirloin Ti,4
1724,14345297,1508.63,507,184,2.939704142,Breads,Instore Bake,Artisan Bo,5
1725,11674540,1508.4885,161,97,8.521855569,Floral,Garden Centr,Deluxe Ann,4
1726,14414610,1508.41,364,178,4.004171271,Pickles-Ant,Deli,SumFresh C,3
1727,12192945,1508.32999,499,196,2.689618469,Bread Produ,Commercial B,GldnBkry P,5
1728,11679264,1506.11986,410,147,3.67162161,Deli Meats-,Deli,Mastro Gen,5
1729,11675073,1505.58,466,212,3.126266094,Yogurt,Dairy,YoplaitS Y,5
1730,12936590,1505.54,498,263,2.684626263,Cookies,Grocery,Christie O,5
1731,11744032,1505.13,755,377,2.09661406,Salad Items,Produce,Green Leaf,5
1732,11820752,1503.48991,221,82,6.588189853,Refrigerate,Produce,Bolthous D,3
1733,11744092,1502.39999,373,165,4.002999092,Pastry Coun,Pastry,McFadgen I,3
1734,11747491,1501.91986,385,146,2.571029153,Frozen Meal,Frozen Groce,Stouffers ,5
1735,11692473,1500.02994,646,220,1.315080613,Soft Drinks,Grocery,Big8 Spark,5
1736,11832926,1497.71997,342,154,4.111900541,Refrigerate,Dairy,Tropican O,3
1737,11744488,1497.36,428,241,3.455807963,Salted Snac,Grocery,Christie P,5
1738,14255746,1496.97993,702,250,1.589324765,Water,Grocery,SparkIce W,5
1739,11676679,1495.32997,172,109,7.987999944,GM,General Merc,EnergizerM,4
1740,12807630,1494.89995,393,192,3.497090719,Bread Produ,Commercial B,Dempster B,5
1741,11697886,1494.54921,199,111,7.35954392,Service Cas,Meat,SS Top Sir,4
1742,11623589,1494.41,492,283,2.686138211,Baking,Grocery,Comp SemiS,5
1743,11599468,1493.36995,168,106,8.730376845,Baking,Grocery,Hersheys C,4
1744,11872778,1490.57,324,176,4.476111111,Bread Produ,Commercial B,TortillaS ,3
1745,11855615,1489.54896,149,80,9.795630805,Organic &Na,Grocery,BobsRdMl C,4
1746,12906966,1489.02989,225,118,6.327540542,Soft Drinks,Grocery,Sprite 355,3
1747,15264649,1487.01,373,211,3.79383378,Cereal,Grocery,Kellogg Ce,5
1748,11683474,1485.11956,202,111,7.165918408,Boxed Meat,Meat,Comp Bread,4
1749,12785439,1485,425,200,3.397717647,Pickles-Ant,Deli,CompOrg Rs,5
1750,11701256,1484.6,1126,357,0.582339858,Buns And Ro,Instore Bake,Crusty Rol,5
1751,12786925,1484.11924,164,87,8.929588982,Boxed Meat,Meat,CompBal Rd,4
1752,12857905,1484.04997,244,126,5.936161148,Yogurt,Dairy,DanonAct Y,3
1753,14230616,1483.81998,495,290,2.45906693,Salted Snac,Grocery,Christie M,5
1754,14073328,1483.64999,481,184,2.700403617,Alternative,Grocery,Starbuck F,5
1755,13009821,1483.40999,237,90,6.294067775,Bistro,Home Meal Re,Crispy Chi,3
1756,12820683,1483.38982,271,132,5.060989403,Alternative,Grocery,Gatorade D,3
1757,14462872,1479.99852,149,89,9.7972875,Shell Fish ,Seafood,Comp Shrim,4
1758,14109444,1479.50994,331,173,4.217794503,Refrigerate,Dairy,Tropican P,3
1759,11670586,1479.3,580,198,1.997271157,Water,Grocery,Dasani Min,5
1760,13798008,1477.18,398,193,3.357839196,Yogurt,Dairy,Iogo Yog P,5
1761,14066331,1475.61995,260,121,5.579307596,Organic Pro,Produce,Oranges Or,3
1762,11752440,1474.66999,628,244,1.972073361,Alternative,Grocery,Gatorade B,5
1763,12028128,1474.01,518,249,2.606293436,Refrigerate,Dairy,FiveAliv C,5
1764,14230615,1473.97998,517,287,2.492185678,Salted Snac,Grocery,Christie W,5
1765,14499056,1473.06999,429,213,3.019440554,Bagel,Instore Bake,Bens Plain,5
1766,13971975,1472.59999,194,109,7.564948428,Deli Cheese,Deli,Sensatns A,4
1767,11706536,1472.59998,1129,392,0.973775408,Chocolate,Grocery,Cadbury Wu,5
1768,12735031,1472.19991,283,161,4.96125726,Refrig.Past,Home Meal Re,Olvri Tort,3
1769,14566339,1471.98946,155,89,9.270899968,Boxed Meat,Meat,Prime Chic,4
1770,11620659,1471.94998,700,275,1.908249994,Buns And Ro,Instore Bake,Picnic Bun,5
1771,11636956,1470.96995,249,129,5.844403699,Refrigerate,Dairy,Tropican G,3
1772,11857216,1469.69997,318,180,4.342295575,Other Dairy,Dairy,GayLea Whi,3
1773,15016561,1469.61993,243,117,5.845569146,Dairy Chees,Dairy,CompBal Ch,3
1774,14409765,1469.40999,398,197,3.577766574,Yogurt,Dairy,Liberte Gr,5
1775,11746309,1468.79,490,197,2.932126789,Milk Produc,Dairy,Scotsbrn 1,5
1776,12185945,1467.19855,150,89,6.682919216,Services - ,Services,Corporate ,3
1777,14084923,1466.91994,396,183,3.073930928,Yogurt,Dairy,Yoplait So,5
1778,12936573,1465.58,513,278,2.56245614,Cookies,Grocery,Christie C,5
1779,14543026,1464.55998,263,120,5.433002519,Frozen Pizz,Frozen Groce,Delissio R,3
1780,13034515,1463.59,409,166,3.277897311,Salted Snac,Grocery,OrvlRedb K,5
1781,12813023,1463.52988,221,116,6.364530045,Soft Drinks,Grocery,CanadDry G,3
1782,14071332,1462.58,413,190,3.266949153,Chips,Grocery,Tostitos C,5
1783,13886042,1462.34996,312,197,4.522713622,Oil,Grocery,Mazola Veg,3
1784,11838810,1462.11,866,320,1.63,Milk Produc,Dairy,Farmers Mi,5
1785,12889496,1461.35,506,229,2.524087302,Com. Sweet ,Commercial B,Vachon Ah ,5
1786,11843030,1460.20997,501,168,2.242057496,Processed,Meat,Comp Wiene,5
1787,15223005,1459.93993,173,73,8.236647197,Internation,Grocery,Coke with ,4
1788,15253076,1456.69997,507,228,2.644069676,Chips,Grocery,OldDutch B,5
1789,11658007,1455.96994,422,206,2.726682435,NPF,Grocery,NatuVall S,5
1790,12813126,1455.08994,373,181,3.564781005,Yogurt,Dairy,Liberte Yo,5
1791,15060575,1452.96997,293,115,4.676109191,Yogurt,Dairy,Liberte Yo,3
1792,11740362,1452.74999,493,289,2.825787688,Cooking Veg,Produce,Snow Peas,5
1793,13789494,1452.69998,312,97,4.660299119,Cooking Veg,Produce,Chicken Sp,3
1794,14993547,1451.98994,419,204,2.50476073,Frozen Ice ,Frozen Groce,Parlour Ic,5
1795,11674378,1449.68997,327,129,4.207579463,Vegetables ,Grocery,Motts Juic,3
1796,11694620,1448.99969,168,124,7.805388338,Confectione,Grocery,Nestle Qua,4
1797,13776913,1446.91,400,196,3.388,Cereal,Grocery,Kelloggs A,5
1798,14102351,1446.17994,191,78,7.492984136,Deli Cheese,Deli,Baldersn C,4
1799,14565667,1445.61991,234,106,5.693090994,Frozen Pizz,Frozen Groce,Ristorante,3
1800,11606563,1445.36997,305,199,4.443903483,Apple And P,Produce,Comp Apple,3
1801,11604492,1445.02996,422,242,3.091951681,Baking,Grocery,Auntj Panc,5
1802,11840454,1444,844,160,1.238123515,Chips,Grocery,Signal Chi,5
1803,15275929,1443.74981,256,103,4.44972635,Yogurt,Dairy,Astro Athe,3
1804,11635289,1443.04995,333,191,3.895802656,Paper,Grocery,Cashmere D,5
1805,11671437,1442.40999,356,201,3.988145,Dry Produce,Produce,Comp Cranb,3
1806,12802565,1442.14992,275,136,4.979018036,Dairy Chees,Dairy,CrackBar C,3
1807,14861557,1440.94,360,209,3.918083333,Frozen Ice ,Frozen Groce,Farmers Ic,5
1808,14944179,1439.77,328,183,4.407553517,Deli Cheese,Deli,Saputo Fet,3
1809,11641371,1439.45987,262,149,5.157164511,Cleaners An,Grocery,LiquPlum L,3
1810,12788263,1439.38999,308,170,4.587209544,Frozen Ice ,Frozen Groce,CompBal Fr,3
1811,11730377,1437.54,381,193,3.629107612,Salted Snac,Grocery,SnckFactry,5
1812,11713106,1437.40982,326,122,3.326911923,Chocolate,Grocery,Lindt Exce,5
1813,14309531,1437.19985,362,165,3.126813881,NPF,Grocery,NatuVal Pr,5
1814,14899959,1437.19,441,241,3.027256236,Chips,Grocery,Lays Wavy ,5
1815,12788388,1436.71997,730,425,1.357281741,Canned Vege,Grocery,CompBal Di,5
1816,13902647,1436.62988,199,107,6.917738392,Paper,Grocery,Kleenex Ul,4
1817,14279593,1436.33995,308,85,4.231313738,Fruit And D,Grocery,Comp Juice,3
1818,11702971,1435.35999,504,166,2.804828036,Breads,Instore Bake,Artisan Wh,5
1819,11677638,1433.61999,335,213,4.185611933,Apple And P,Produce,Early Vari,3
1820,11714670,1432.41,361,241,3.945789474,Salad Items,Produce,Celery Hea,5
1821,14513087,1432.17,443,190,3.215,Chips,Grocery,Doritos To,5
1822,13798056,1431.50993,383,132,3.464151364,Other Fruit,Produce,Seedless W,5
1823,12788454,1431.15,435,253,3.214367816,Organic Pro,Produce,CompOrg Ca,5
1824,11640521,1430.72998,346,208,3.721502868,Refrigerate,Dairy,Oasis Juic,5
1825,11698435,1430.65995,498,202,2.923706263,Bulk Food,Bulk,Milk Choc ,5
1826,14094424,1429.6199,189,92,7.338403989,Pet,Grocery,Maxx Multi,4
1827,11743157,1428.13,433,136,2.371345708,Pizza (Fres,Home Meal Re,Calzone,5
1828,15165056,1428.08988,170,98,8.085344822,Laundry,Grocery,Tide Liq 2,4
1829,11682733,1427.82,319,153,4.419179811,Alternative,Instore Bake,Paco Origi,3
1830,11643489,1427.80997,529,306,2.477296773,Salted Snac,Grocery,Christie T,5
1831,12785719,1425.05999,352,169,3.890123097,Bread Produ,Commercial B,CompBal Bu,5
1832,11751709,1424.54999,657,263,1.940593606,Alternative,Grocery,Gatorade B,5
1833,11819745,1424.31,462,251,3.03632321,Frozen Vege,Frozen Groce,Signal Frz,5
1834,15673354,1424.04878,147,82,9.16019631,Chicken,Meat,Sens Chick,4
1835,11873449,1423.9,372,119,3.787446237,Sandwich / ,Home Meal Re,Turkey Clu,5
1836,11972290,1422.01992,479,145,2.610034819,Other Fruit,Produce,Fruit Vani,5
1837,14472124,1421.04993,296,85,4.281790456,Organic &Na,Grocery,GTS Kombuc,3
1838,15253065,1420.9,408,167,3.353546798,Chips,Grocery,Ruffles So,5
1839,11628814,1419.7788,142,64,9.928019789,Organic &Na,Grocery,JustUs Har,4
1840,11646472,1418.85998,297,136,4.483221077,Frozen Pizz,Frozen Groce,CasaMama P,3
1841,13966867,1418.67998,362,192,3.708609558,Yogurt,Dairy,Danone Oik,5
1842,11622130,1418.41,308,181,4.563116883,Rice,Grocery,MinRice Ri,3
1843,11738375,1417.96874,164,107,8.432736433,Beef,Meat,SterlSil S,4
1844,11952640,1417.5,506,222,2.687588933,Organic &Na,Grocery,Kettle Chi,5
1845,13903095,1415.21,333,149,4.145015015,Deli Cheese,Deli,B&W Canadi,3
1846,12788648,1414.27996,187,79,7.48716836,Organic Pro,Produce,CompOrg Ap,4
1847,11832279,1413.62996,316,155,4.124624294,Refrigerate,Dairy,Tropican J,3
1848,12857903,1411.66999,234,107,6.011410235,Yogurt,Dairy,DanonAct Y,3
1849,14410877,1411.65991,248,115,5.281081832,Processed,Meat,Comp Bacon,3
1850,12860085,1411.37991,211,70,6.475734384,Yogurt,Dairy,Yop Yogurt,3
1851,11673945,1410.51976,225,84,5.501584733,Frozen Pizz,Frozen Groce,Ristorante,3
1852,14001149,1410.00984,366,118,2.784606124,Organic &Na,Grocery,BlueMnky C,5
1853,11694852,1407.96,342,159,3.936871345,Refrigerate,Produce,Arthur's B,5
1854,11744134,1407.88999,339,206,4.04626351,Pickles-Ant,Deli,SumFresh S,3
1855,11673434,1407.17953,141,96,9.345920975,Confectione,Grocery,Cadbury Mi,4
1856,11646636,1406.84964,151,106,9.118209735,Household O,Grocery,Glad Clear,4
1857,11753612,1405.50997,296,141,4.603096,Frozen Pizz,Frozen Groce,McCain  Si,3
1858,12811253,1403.70992,191,95,7.272268576,Organic &Na,Grocery,BobRdMil R,4
1859,11703951,1403.32,530,312,2.682773512,Potatoes,Produce,Potatoes R,5
1860,14899960,1402.92,449,214,3.025545657,Chips,Grocery,Lays Chips,5
1861,11743497,1402.54999,530,245,2.849059294,Cooking Veg,Produce,Bok Choy,5
1862,11695562,1402.40995,269,136,4.550186493,Deli Cheese,Deli,Descotux C,3
1863,15289769,1401.9998,614,19,0.499999984,Lottery Sal,Lottery,Breakopen ,5
1864,11746371,1401.4,467,171,2.86,Milk Produc,Dairy,Lacteeze M,5
1865,11742291,1401.07,406,186,3.372315271,Pastries,Instore Bake,Apple Frt ,5
1866,11703791,1400.53,333,169,3.878825301,Dairy Chees,Dairy,Philly Cre,5
1867,14318902,1400.48,551,287,2.2275,Salted Snac,Grocery,Christie B,5
1868,11821950,1400.35991,174,86,7.775057227,Dry Produce,Produce,BardVall M,4
1869,15591272,1398.77998,276,182,4.768997563,Dairy Chees,Dairy,Kraft Ched,3
1870,14345169,1398.47968,230,123,5.312115209,Beef,Meat,AspenRdg B,3
1871,15060572,1398.38982,227,93,5.693598451,Yogurt,Dairy,Liberte 0%,3
1872,14543037,1398.03998,258,146,5.341317791,Frozen Pizz,Frozen Groce,Delissio G,3
1873,15162311,1396.45998,339,111,3.753411976,Pet,Grocery,Comp Cat L,5
1874,11749364,1396.39977,312,138,2.92401081,Fresh Crust,Seafood,Wild Prawn,5
1875,12887119,1394.73995,348,143,3.257193448,Alternative,Grocery,Sensatns S,5
1876,15209906,1394.40998,611,291,1.785462502,Internation,Grocery,Coke Life,5
1877,11627920,1394.31994,275,131,4.628630218,Other Deli,Deli,LaughCow C,3
1878,11618796,1393.46991,293,139,4.290648363,Organic And,Dairy,Liberty Va,3
1879,11843622,1392.53992,281,158,4.69832726,Frozen Ice ,Frozen Groce,Scotsbrn I,3
1880,14495502,1392.31997,278,123,4.098812923,Cereal,Grocery,Post Spoon,3
1881,14509226,1391.58,429,174,3.16911007,Chips,Grocery,Doritos Ch,5
1882,12864753,1391.35998,265,136,5.171430383,Frozen Ice ,Frozen Groce,Scotsburn ,3
1883,14023046,1390.98,329,135,3.71331307,Yogurt,Dairy,Danone Oik,5
1884,14345224,1390.92908,167,85,7.543019162,Pork,Meat,DuBreton P,4
1885,12826309,1390.5898,202,51,6.356055644,Organic And,Dairy,Neilson Mi,3
1886,12771823,1390.40983,251,130,5.519561096,Deli Meats-,Deli,Sensatns T,3
1887,11691671,1389.72,349,187,3.880544413,Baking,Grocery,Comp Thomp,5
1888,11659191,1389.60998,261,139,5.285862031,Other Fruit,Produce,Comp Peach,3
1889,15072359,1389.4997,560,15,0.499205689,Lottery Sal,Lottery,Breakopen ,5
1890,11688999,1388.59,516,151,2.66246124,Breads,Instore Bake,Raisin Wal,5
1891,11626039,1387.64997,189,107,7.301329707,Rice,Grocery,MinRice Wh,4
1892,11733138,1387.36998,391,162,2.955677737,Frozen Pizz,Frozen Groce,Pillsb Pep,5
1893,11819747,1385.94999,430,267,3.088550384,Frozen Vege,Frozen Groce,Signal Pea,5
1894,15601701,1384.86993,191,110,7.104578763,Dairy Chees,Dairy,CrackBar C,4
1895,11617968,1384.08999,1286,423,0.904411993,Chocolate,Grocery,Nestle Kit,5
1896,12856686,1383.34997,290,151,4.671999948,Yogurt,Dairy,DanonAct Y,3
1897,13016225,1382.79978,222,103,5.698988982,Frozen Ice ,Frozen Groce,HaagnDaz V,3
1898,11694398,1382.7699,503,190,1.218745968,Internation,Grocery,NongShim N,5
1899,11654463,1382.70999,481,310,2.413395696,Deli Meats-,Deli,Comp Ham B,5
1900,11670158,1382.69889,142,61,9.735453191,Organic &Na,Grocery,Lakewood J,4
1901,11620239,1381.33996,325,210,3.925969178,Cereal,Grocery,GenMills C,5
1902,11744975,1381.00995,644,334,1.429290882,Canned and ,Grocery,Kraft Dinn,5
1903,11670364,1381.00938,162,53,6.393435186,Pet,Grocery,Purina Max,3
1904,11666290,1380.95,303,180,4.52986711,Baking,Grocery,Comp Flour,3
1905,11621519,1380.8,488,215,2.521283368,Organic &Na,Grocery,Ricework S,5
1906,13798006,1380.56999,242,166,5.640802199,Yogurt,Dairy,Iogo 0% St,3
1907,14936437,1379.99862,140,100,4.994042625,Floral,Garden Centr,Annual Han,3
1908,11697420,1379.99862,140,88,9.7857045,Boxed Seafo,Seafood,Janes Bttr,4
1909,13870601,1379.44917,139,71,9.851081087,Boxed Meat,Meat,Jms Countr,4
1910,11742030,1379.41999,415,182,2.988819271,Refrigerate,Produce,Unisoya To,5
1911,12176521,1379.08992,201,85,6.662139104,Deli Meats-,Deli,MapleLea H,3
1912,11607219,1378.95,454,240,3.030748899,Oil,Grocery,Comp 100% ,5
1913,14340234,1378.60978,340,138,3.034289376,Chicken,Meat,BlueGse Ch,5
1914,15058224,1377.42988,330,136,3.824376725,Deli Meats-,Deli,MapleLea H,5
1915,13870750,1377.22969,226,134,5.522926836,Service Cas,Meat,S/S Beef S,3
1916,11697889,1375.4,420,158,3.202333333,Pastries,Instore Bake,Blueberry ,5
1917,11706036,1375.15997,315,194,3.805047587,Processed,Meat,Maple Lodg,5
1918,12858016,1374.83993,223,119,6.008250964,Yogurt,Dairy,Danone Act,3
1919,14543020,1374.5899,241,115,5.364329004,Frozen Pizz,Frozen Groce,Delissio R,3
